2,0.1826939397025377
3,0.17702692872834136
4,0.17350335336136288
5,0.17033814878934683
6,0.166099771593174
7,0.16043276061897765
8,0.15548055147397571
9,0.14480895781505354
10,0.13378093312189943
11,0.11917889928277348
12,0.10600646910203629
13,0.09211826721173944
14,0.07465702605583605
15,0.052549573010169215
16,0.007210090635320188
